relation;source;target;weight
Synonym;可笑しげ;ludicrous;2.0
RelatedTo;izbezumljen;mad;2.0
RelatedTo;izljutiti;mad;2.0
RelatedTo;ljutiti;mad;2.0
RelatedTo;naljutiti;mad;2.0
RelatedTo;razljutiti;mad;2.0
Synonym;angry;mad;2.0
Synonym;mad;brainsick;2.0
Synonym;mad;delirious;2.0
Synonym;mad;harebrained;2.0
Synonym;mad;huffy;2.0
Synonym;マッド;mad;2.0
Synonym;正気の沙汰ではない;mad;2.0
Synonym;気が変;mad;2.0
Synonym;無暴;mad;2.0
Synonym;無謀;mad;2.0
Synonym;物狂;mad;2.0
Synonym;頭が変;mad;2.0
RelatedTo;anger;mad;1.0550000000000002
DerivedFrom;mad;mad lib;1.0
DerivedFrom;madsome;mad;1.0
RelatedTo;make;create;5.134978091481988
RelatedTo;manufacture;make;4.144876355212541
RelatedTo;offer;make;3.6260170986910687
RelatedTo;produce;make;3.4356949806407435
RelatedTo;build;make;3.123459620356888
RelatedTo;polish;make;2.611512971440119
RelatedTo;decide;make;2.4314604664686605
RelatedTo;profit;make;2.3782346393911595
RelatedTo;reduce;make;2.09666401695646
RelatedTo;draw;make;2.0909328061896204
RelatedTo;make;construct;2.014944167960989
HasContext;make;arithmetic;2.0
MannerOf;arouse;make;2.0
MannerOf;assemble;make;2.0
MannerOf;bear;make;2.0
MannerOf;beat;make;2.0
MannerOf;beget;make;2.0
MannerOf;blast;make;2.0
MannerOf;bring about;make;2.0
MannerOf;bring;make;2.0
Synonym;Manson;Sir Patrick Manson;2.0
DerivedFrom;manson;son;1.0
DerivedFrom;mansonite;manson;1.0
IsA;Manson;a criminal who received punishment;1.0
EtymologicallyRelatedTo;manson;magnusson;0.25
ExternalURL;manson;Manson;0.25
FormOf;marilyns;marilyn;1.0
HasContext;marilyn;uk;1.0
RelatedTo;marilyn;hill;1.0
RelatedTo;marilyn;mountain;1.0
RelatedTo;marylyn;marilyn;1.0
RelatedTo;mary;marilyn;1.0
EtymologicallyRelatedTo;marilyn;munro;0.25
ExternalURL;marilyn;Marilyn;0.25
FormOf;martins;martin;2.0
IsA;bank martin;martin;2.0
IsA;house martin;martin;2.0
IsA;martin;swallow;2.0
IsA;purple martin;martin;2.0
RelatedTo;martins;martin;2.0
Synonym;avió;martin;2.0
Synonym;falcillot;martin;2.0
Synonym;Martin;Dino Paul Crocetti;2.0
Synonym;Martin;Mary Martin;2.0
Synonym;Martin;Steve Martin;2.0
Synonym;Martin;St. Martin;2.0
Synonym;avión;martin;2.0
Synonym;enara;martin;2.0
Synonym;pääsky;martin;2.0
Synonym;martinet;martin;2.0
Synonym;martin;martin;2.0
Synonym;vencello;martin;2.0
Synonym;balestruccio;martin;2.0
Synonym;燕;martin;2.0
FormOf;marys;mary;2.0
RelatedTo;marys;mary;2.0
Synonym;Mary;Blessed Virgin;2.0
Synonym;mary;marija;2.0
Synonym;マリア;mary;2.0
Synonym;マリア;mary;2.0
CapableOf;Mary;dance alone;1.0
CapableOf;mary;hand the book to charlie;1.0
CapableOf;Mary;return home to sleep;1.0
CapableOf;mary;state facts to bob;1.0
CapableOf;Mary;train to be a nurse;1.0
CapableOf;mary;visit me more often;1.0
CapableOf;Mary;will money to her family;1.0
DefinedAs;Mary;name of a female;1.0
DerivedFrom;mary;mary ann;1.0
DerivedFrom;mary;maryann;1.0
DerivedFrom;mary;mary magdalene;1.0
Desires;mary;sex;1.0
EtymologicallyDerivedFrom;mary;מרים;1.0
EtymologicallyDerivedFrom;mary;marie;1.0
RelatedTo;size;medium;3.5440090293338704
IsA;Film;a medium;2.82842712474619
RelatedTo;paint;medium;2.2821042920953456
CapableOf;A medium;read tarot cards;2.0
HasContext;ban;medium;2.0
HasContext;medium;biology;2.0
IsA;air;medium;2.0
IsA;album;medium;2.0
IsA;broadcast medium;medium;2.0
IsA;A CD;a medium;2.0
IsA;cold medium;medium;2.0
IsA;contrast medium;medium;2.0
IsA;ether;medium;2.0
IsA;film;medium;2.0
IsA;hot medium;medium;2.0
IsA;medium;communication;2.0
IsA;medium;environment;2.0
IsA;medium;instrumentality;2.0
IsA;medium;liquid;2.0
IsA;medium;psychic;2.0
EtymologicallyDerivedFrom;menace;minacia;2.0
IsA;menace;danger;2.0
IsA;menace;threat;2.0
IsA;yellow peril;menace;2.0
MannerOf;menace;act;2.0
MannerOf;menace;express;2.0
RelatedTo;pretiti;menace;2.0
RelatedTo;prijetiti;menace;2.0
Synonym;amenaça;menace;2.0
Synonym;trussel;menace;2.0
Synonym;menace;endanger;2.0
Synonym;threat;menace;2.0
Synonym;amenaza;menace;2.0
Synonym;mehatxu;menace;2.0
Synonym;تهدید;menace;2.0
Synonym;تهدیدکردن;menace;2.0
Synonym;uhata;menace;2.0
Synonym;uhka;menace;2.0
Synonym;menace;menace;2.0
Synonym;menace;menace;2.0
HasContext;Michael;Old Testament;2.0
IsA;Michael;archangel;2.0
RelatedTo;michaels;michael;2.0
Synonym;ميشال;Michael;2.0
Synonym;michael;mihajlo;2.0
Synonym;michael;mihovil;2.0
Synonym;Miguel;Michael;2.0
Synonym;Mikael;Michael;2.0
Synonym;Forever;Michael;2.0
Synonym;Michaël;Michael;2.0
Synonym;Michel;Michael;2.0
Synonym;Michael;Michael;2.0
Synonym;Mikael;Michael;2.0
Synonym;Mikail;Michael;2.0
Synonym;Mikhael;Michael;2.0
Synonym;Arcanjo;Michael;2.0
Synonym;Maicol;Michael;2.0
Synonym;Michael;Michael;2.0
Synonym;Miguel;Michael;2.0
Synonym;มิคาเอล;Michael;2.0
RelatedTo;mid;amid;2.82842712474619
RelatedTo;after school special;mid;2.0
SimilarTo;mid;middle;2.0
SimilarTo;middle;mid;2.0
DerivedFrom;mid air;mid;1.0
DerivedFrom;midmost;mid;1.0
DerivedFrom;mid season;mid;1.0
DerivedFrom;midward;mid;1.0
DerivedFrom;mid winter;mid;1.0
ExternalURL;mid;300819893-s;1.0
FormOf;mids;mid;1.0
HasContext;mid;linguistics;1.0
HasContext;mid;computing;1.0
RelatedTo;midd;mid;1.0
RelatedTo;middel;mid;1.0
RelatedTo;mitjan;mid;1.0
RelatedTo;půl;mid;1.0
RelatedTo;mittelozeanisch;mid;1.0
RelatedTo;μέσοσ;mid;1.0
RelatedTo;hi;mid;1.0
Synonym;マーケティング 情報 システム;mis;2.0
Synonym;経営情報 システム;mis;2.0
EtymologicallyDerivedFrom;mis;mis;1.0
EtymologicallyDerivedFrom;mis;mis;1.0
EtymologicallyDerivedFrom;mis;mis;1.0
HasContext;mis;par extension;1.0
RelatedTo;un;mis;1.0
RelatedTo;অ;mis;1.0
RelatedTo;fejl;mis;1.0
RelatedTo;mis;mis;1.0
RelatedTo;van;mis;1.0
RelatedTo;miss;mis;1.0
RelatedTo;mal;mis;1.0
RelatedTo;mis;bad;1.0
RelatedTo;mis;badly;1.0
RelatedTo;mis;failure;1.0
RelatedTo;mis;in error;1.0
RelatedTo;mis;lack;1.0
RelatedTo;mis;mal;1.0
RelatedTo;mis;miso;1.0
Synonym;Moore;Douglas Moore;2.0
Synonym;Moore;Dudley Stuart John Moore;2.0
Synonym;Moore;George Edward Moore;2.0
Synonym;Moore;Henry Spencer Moore;2.0
Synonym;Moore;Marianne Craig Moore;2.0
Synonym;Moore;Thomas Moore;2.0
EtymologicallyDerivedFrom;摩爾;moore;1.0
HasContext;moore;localités;1.0
RelatedTo;moore;english;1.0
RelatedTo;moore;irish;1.0
RelatedTo;moore;moor;1.0
RelatedTo;moore;place name;1.0
RelatedTo;moore;surname;1.0
RelatedTo;moore;toponymic;1.0
RelatedTo;moore;paroisse civile;1.0
Synonym;moore;moore;1.0
ExternalURL;moore;Moore;0.25
ExternalURL;moore;Moore;0.25
AtLocation;teeth;your mouth;8.717797887081348
AtLocation;your tongue;your mouth;7.211102550927979
RelatedTo;lip;mouth;6.605452293370984
RelatedTo;taste;mouth;5.901864112295369
AtLocation;a tooth;your mouth;5.291502622129181
HasA;A mouth;lips;4.898979485566356
RelatedTo;napkin;mouth;4.8398347079213355
AtLocation;your tounge;your mouth;4.47213595499958
RelatedTo;smile;mouth;4.303486958270004
RelatedTo;mouth;face;4.187600745056768
AtLocation;saliva;your mouth;4.0
UsedFor;A mouth;talking;4.0
RelatedTo;mouth;lips;3.971901307938051
RelatedTo;mouth;teeth;3.8257025498593062
HasPrerequisite;eating vegetables;A mouth;3.4641016151377544
UsedFor;a mouth;eating;3.4641016151377544
RelatedTo;voice;mouth;3.301514803843836
RelatedTo;mouth;part;3.15150757574847
RelatedTo;mouth;eating;3.148968084944654
RelatedTo;jaw;mouth;3.1336879231984796
HasProperty;Music;soothing;7.211102550927979
RelatedTo;music;notes;6.847189204337791
Causes;playing the violin;music;6.32455532033676
HasProperty;some music;relaxing;6.0
RelatedTo;music;melody;5.277878361614636
RelatedTo;music;art;5.127182462132589
AtLocation;music;the opera;4.47213595499958
CapableOf;Music;sound good;4.47213595499958
Causes;playing the piano;music;4.47213595499958
CausesDesire;music;dance;4.47213595499958
RelatedTo;music;song;4.325736931437232
RelatedTo;music;songs;4.187600745056768
UsedFor;music;pleasure;4.0
RelatedTo;music;noise;3.8940980984048146
RelatedTo;music;instruments;3.7810051573622587
RelatedTo;music;listening;3.732023579775456
Causes;playing a harp;music;3.4641016151377544
ReceivesAction;music;composed;3.4641016151377544
RelatedTo;music;tune;3.3555923471125038
RelatedTo;music;radio;3.1553129797216624
DerivedFrom;mysteriously;mysterious;2.0
DerivedFrom;mysteriousness;mysterious;2.0
RelatedTo;mysterious;mystery;2.0
RelatedTo;mystify;mysterious;2.0
RelatedTo;enigmatičan;mysterious;2.0
RelatedTo;misteriozan;mysterious;2.0
RelatedTo;skrovit;mysterious;2.0
RelatedTo;tajanstven;mysterious;2.0
RelatedTo;tajnovit;mysterious;2.0
SimilarTo;esoteric;mysterious;2.0
SimilarTo;mysterious;esoteric;2.0
Synonym;mysterious;inscrutable;2.0
Synonym;mysterious;tajanstven;2.0
Synonym;mysterious;zagonetan;2.0
Synonym;mystic;mysterious;2.0
Synonym;mystical;mysterious;2.0
Synonym;occult;mysterious;2.0
Synonym;orphic;mysterious;2.0
Synonym;secret;mysterious;2.0
Synonym;misterioso;mysterious;2.0
Synonym;名前付き;named;2.0
Synonym;と言う;named;2.0
Antonym;named;unnamed;1.0
Antonym;unnamed;named;1.0
DerivedFrom;forenamed;named;1.0
DerivedFrom;undernamed;named;1.0
DerivedFrom;unnamed;named;1.0
FormOf;named;name;1.0
FormOf;named;name;1.0
IsA;formally named;named;1.0
IsA;informally named;named;1.0
RelatedTo;تسمى;named;1.0
RelatedTo;pojmenovaný;named;1.0
RelatedTo;slout;named;1.0
RelatedTo;именитъ;named;1.0
RelatedTo;genannt;named;1.0
RelatedTo;heissen;named;1.0
RelatedTo;namens;named;1.0
RelatedTo;nennen;named;1.0
RelatedTo;αγιώνυμοσ;named;1.0
Synonym;almost;nearly;2.82842712474619
Synonym;nearly;almost;2.82842712474619
RelatedTo;almost;nearly;2.218107301281883
RelatedTo;bezmalo;nearly;2.0
RelatedTo;blisko;nearly;2.0
Synonym;closely;nearly;2.0
Synonym;intimately;nearly;2.0
Synonym;nearly;virtually;2.0
Synonym;nearly;skoro;2.0
Synonym;läheisesti;nearly;2.0
Synonym;tiukasti;nearly;2.0
Synonym;étroitement;nearly;2.0
Synonym;presque;nearly;2.0
Synonym;moltissimo;nearly;2.0
Synonym;stretto;nearly;2.0
Synonym;そうになった;nearly;2.0
Synonym;八九分;nearly;2.0
Synonym;前後;nearly;2.0
Synonym;危うく;nearly;2.0
Synonym;危なく;nearly;2.0
RelatedTo;namiriti;needs;2.0
Synonym;needs;of necessity;2.0
Synonym;ニーズ;needs;2.0
CausesDesire;needs;design software;1.0
FormOf;needs;need;1.0
FormOf;needs;need;1.0
FormOf;needs;need;1.0
FormOf;needs;need;1.0
RelatedTo;حوائج;needs;1.0
RelatedTo;bedarf;needs;1.0
RelatedTo;handicapitalism;needs;1.0
RelatedTo;kindergarchy;needs;1.0
RelatedTo;must needs;needs;1.0
RelatedTo;needer;needs;1.0
RelatedTo;needs;need;1.0
RelatedTo;needs;indispensably;1.0
RelatedTo;needs;must;1.0
RelatedTo;needs;necessarily;1.0
RelatedTo;needs;necessity;1.0
RelatedTo;needs;need;1.0
NotDesires;a person;be nervous;2.0
RelatedTo;nervous;nerve;2.0
RelatedTo;nervozan;nervous;2.0
RelatedTo;živčan;nervous;2.0
SimilarTo;nervous;tense;2.0
SimilarTo;tense;nervous;2.0
Synonym;nerviós;nervous;2.0
Synonym;ængstelig;nervous;2.0
Synonym;nervøs;nervous;2.0
Synonym;nervous;aflutter;2.0
Synonym;nervous;queasy;2.0
Synonym;nervous;skittish;2.0
Synonym;neural;nervous;2.0
Synonym;nervioso;nervous;2.0
Synonym;neural;nervous;2.0
Synonym;hermo-;nervous;2.0
Synonym;neuraalinen;nervous;2.0
Synonym;nerveux;nervous;2.0
Synonym;nervoso;nervous;2.0
Synonym;ナーバス;nervous;2.0
RelatedTo;city;new;3.056795707926848
RelatedTo;modern;new;2.8078461496314215
DistinctFrom;new;old;2.6076809620810595
RelatedTo;baby;new;2.52744930710786
RelatedTo;fresh;new;2.4657656011875906
Antonym;new;old;2.0
Antonym;used;new;2.0
HasContext;New;linguistics;2.0
RelatedTo;current;new;2.0
RelatedTo;fresh;new;2.0
RelatedTo;modern;new;2.0
RelatedTo;new;current;2.0
RelatedTo;new;fresh;2.0
RelatedTo;new;modern;2.0
RelatedTo;young;new;2.0
RelatedTo;nuovo;new;2.0
RelatedTo;nov;new;2.0
SimilarTo;fresh;new;2.0
SimilarTo;inexperienced;new;2.0
SimilarTo;late;New;2.0
IsA;a novel;a book;4.0
Synonym;Romance;novel;3.4641016151377544
RelatedTo;book;novel;3.2930229273419886
RelatedTo;story;novel;3.1830802691732423
IsA;A novel;a story;2.82842712474619
RelatedTo;novel;book;2.2458851261807666
AtLocation;a novel;a bookstore;2.0
IsA;detective novel;novel;2.0
IsA;dime novel;novel;2.0
IsA;manga;novel;2.0
IsA;novelette;novel;2.0
IsA;novel;book;2.0
IsA;novel;fiction;2.0
IsA;romance;novel;2.0
IsA;roman a clef;novel;2.0
IsA;roman fleuve;novel;2.0
RelatedTo;nov;novel;2.0
RelatedTo;roman;novel;2.0
Synonym;رِوَايّة;novel;2.0
Synonym;novel·la;novel;2.0
Synonym;Ímpar;odd;3.4641016151377544
DistinctFrom;even;odd;2.4947945807220275
Antonym;odd;even;2.0
RelatedTo;čudan;odd;2.0
RelatedTo;nastran;odd;2.0
RelatedTo;neobičan;odd;2.0
RelatedTo;neparan;odd;2.0
SimilarTo;inexact;odd;2.0
SimilarTo;odd;inexact;2.0
SimilarTo;odd;unusual;2.0
SimilarTo;unusual;odd;2.0
Synonym;فَرْدِي;odd;2.0
Synonym;estrany;odd;2.0
Synonym;rar;odd;2.0
Synonym;ejendommelig;odd;2.0
Synonym;odd;funny;2.0
Synonym;odd;left over;2.0
Synonym;odd;unmatched;2.0
Synonym;uneven;odd;2.0
Synonym;impar;odd;2.0
ReceivesAction;a door;opened;4.0
ReceivesAction;emacs;opened;2.0
ReceivesAction;a window;opened;2.0
RelatedTo;otvoren;opened;2.0
SimilarTo;open;opened;2.0
SimilarTo;opened;open;2.0
SimilarTo;opened;unsealed;2.0
SimilarTo;unsealed;opened;2.0
Synonym;open;opened;2.0
Synonym;opened;open;2.0
ExternalURL;opened;301657577-s;1.0
ExternalURL;opened;302094323-s;1.0
FormOf;opened;open;1.0
ReceivesAction;Books;opened;1.0
ReceivesAction;cabinets;opened;1.0
ReceivesAction;something closed;opened;1.0
ReceivesAction;a desk tray;opened;1.0
ReceivesAction;Windows and doors usually;opened;1.0
ReceivesAction;Some windows;opened;1.0
RelatedTo;on latch;opened;1.0
IsA;opium;controlled substance;2.0
RelatedTo;opijum;opium;2.0
Synonym;أَفْيُون;opium;2.0
Synonym;opi;opium;2.0
Synonym;opium;opijum;2.0
Synonym;opio;opium;2.0
Synonym;opio;opium;2.0
Synonym;افیون;opium;2.0
Synonym;تریاک;opium;2.0
Synonym;oopiumi;opium;2.0
Synonym;opium;opium;2.0
Synonym;opio;opium;2.0
Synonym;oppio;opium;2.0
Synonym;オピウム;opium;2.0
Synonym;アヘン;opium;2.0
Synonym;アヘン剤;opium;2.0
Synonym;痲薬;opium;2.0
Synonym;阿片;opium;2.0
Synonym;阿片;opium;2.0
Synonym;鴉片;opium;2.0
Synonym;Arquetipo;original;3.4641016151377544
RelatedTo;colony;original;2.738612787525831
RelatedTo;copy;original;2.248555091608832
RelatedTo;native;original;2.0678491240900527
Antonym;copy;original;2.0
IsA;original;model;2.0
RelatedTo;creative;original;2.0
RelatedTo;first;original;2.0
RelatedTo;original;creative;2.0
RelatedTo;original;first;2.0
RelatedTo;original;primary;2.0
RelatedTo;original;unconventional;2.0
RelatedTo;originally;original;2.0
RelatedTo;primary;original;2.0
RelatedTo;unconventional;original;2.0
RelatedTo;izvorni;original;2.0
RelatedTo;originalan;original;2.0
RelatedTo;original;original;2.0
SimilarTo;daring;original;2.0
SimilarTo;first;original;2.0
FormOf;oscars;oscar;2.0
Synonym;Oscar;Academy Award;2.0
Synonym;oscar;oskar;2.0
Synonym;オスカー;oscar;2.0
DerivedFrom;oscar bait;oscar;1.0
DerivedFrom;oscar grouch;oscar;1.0
DerivedFrom;oscarworthy;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;oscar;os;1.0
EtymologicallyDerivedFrom;oscar;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;オスカー;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
EtymologicallyDerivedFrom;oscar;oscar;1.0
EtymologicallyDerivedFrom;oskar;oscar;1.0
ExternalURL;oscar;Oscar (fish);1.0
ExternalURL;oscar;Oscar (footballer, born 1954);1.0
RelatedTo;book;pages;6.725473960993382
PartOf;pages;book;2.82842712474619
HasA;A book;pages;2.0
HasA;Books;pages;2.0
RelatedTo;paper;pages;1.968
RelatedTo;reading;pages;1.1909999999999998
AtLocation;a notepad;pages;1.0
ExternalURL;pages;Pages (word processor);1.0
ExternalURL;pages;Q756852;1.0
FormOf;pages;page;1.0
FormOf;pages;page;1.0
FormOf;pages;page;1.0
HasA;All books;pages;1.0
HasA;An appointment book;pages;1.0
HasA;a calendar pad;pages;1.0
HasA;A journal;pages;1.0
HasA;A magazine;pages;1.0
HasA;Menus;pages;1.0
HasA;news papers;pages;1.0
ReceivesAction;pages;found in a book;1.0
ExternalURL;pales;Pales;1.0
ExternalURL;pales;Q654604;1.0
FormOf;pales;pale;1.0
FormOf;pales;pale;1.0
HasContext;pales;astronomy;1.0
HasContext;pales;roman god;1.0
RelatedTo;pales;asteroid;1.0
RelatedTo;pales;deity;1.0
RelatedTo;pales;flock;1.0
RelatedTo;pales;livestock;1.0
RelatedTo;pales;shepherd;1.0
Synonym;pales;pales;0.5
Synonym;pales;pales;0.5
Synonym;pales;pales;0.5
Synonym;pales;pales;0.5
Synonym;paleso;pales;0.5
Synonym;pales;pales;0.5
Synonym;pales;pales;0.5
Synonym;palès;pales;0.5
Synonym;pale;pales;0.5
Synonym;仔細;particulars;2.0
Synonym;古事来歴;particulars;2.0
Synonym;委細;particulars;2.0
Synonym;子細;particulars;2.0
Synonym;巨細;particulars;2.0
Synonym;故事来歴;particulars;2.0
Synonym;明細;particulars;2.0
Synonym;細目;particulars;2.0
Synonym;経緯;particulars;2.0
Synonym;詳報;particulars;2.0
Synonym;詳細;particulars;2.0
FormOf;particulars;particular;1.0
RelatedTo;كيفية;particulars;1.0
RelatedTo;aparithmesis;particulars;1.0
RelatedTo;in detail;particulars;1.0
RelatedTo;particularly;particulars;1.0
RelatedTo;particulars;details;1.0
RelatedTo;particulars;particular;1.0
RelatedTo;particulars;specifics;1.0
RelatedTo;specific;particulars;1.0
RelatedTo;history;past;7.177743377970545
RelatedTo;ago;past;4.260046948098108
Synonym;الماضِي;past;3.4641016151377544
RelatedTo;memory;past;2.7655017627909766
DistinctFrom;past;future;2.729835159858558
RelatedTo;past;time;2.3849528297222147
RelatedTo;past;history;2.3443549219348165
Antonym;future;past;2.2054478003344355
RelatedTo;beyond;past;2.1484878403193255
RelatedTo;recent;past;2.121320343559642
DistinctFrom;future;past;2.109976303184469
RelatedTo;past;before;2.065913841378677
DistinctFrom;present;past;2.0552372125864213
IsA;auld langsyne;past;2.0
IsA;bygone;past;2.0
IsA;history;past;2.0
IsA;old;past;2.0
IsA;past;tense;2.0
IsA;past;time;2.0
IsA;past;time period;2.0
RelatedTo;mountain;peaks;2.41909073827337
FormOf;peaks;peak;2.0
Synonym;峰峰;peaks;2.0
FormOf;peaks;peak;1.0
FormOf;peaks;peak;1.0
HasA;Both tents and mountains;peaks;1.0
RelatedTo;peaks;peak;1.0
RelatedTo;peaks;peak;1.0
RelatedTo;cresta;peaks;1.0
ExternalURL;peaks;peaks;0.25
ExternalURL;peaks;Peaks;0.25
ExternalURL;peaks;peaks;0.25
AtLocation;a performance;a theatre;3.4641016151377544
Synonym;أدَاء;performance;3.4641016151377544
RelatedTo;stage;performance;3.1830802691732423
RelatedTo;play;performance;3.1698580409854316
AtLocation;a performance;a show;2.0
IsA;act;performance;2.0
IsA;benefit;performance;2.0
IsA;concert;performance;2.0
IsA;dramatic production;performance;2.0
IsA;encore;performance;2.0
IsA;extemporization;performance;2.0
IsA;juggle;performance;2.0
IsA;linguistic performance;performance;2.0
IsA;magic trick;performance;2.0
IsA;mechanism;performance;2.0
IsA;musical performance;performance;2.0
IsA;officiation;performance;2.0
IsA;one-night stand;performance;2.0
IsA;overachievement;performance;2.0
IsA;performance;accomplishment;2.0
FormOf;peters;peter;2.0
HasProperty;Peter;sick;2.0
Synonym;Peter;Saint Peter the Apostle;2.0
Synonym;peter;petar;2.0
CapableOf;peter;throw a ball;1.0
DerivedFrom;peter;peterloo;1.0
EtymologicallyDerivedFrom;peter;petre;1.0
EtymologicallyDerivedFrom;peter;πετροσ;1.0
EtymologicallyDerivedFrom;peter;petrus;1.0
EtymologicallyDerivedFrom;pika;peter;1.0
EtymologicallyDerivedFrom;piteur;peter;1.0
EtymologicallyDerivedFrom;питер;peter;1.0
ExternalURL;peter;Peter (curopalates);1.0
ExternalURL;peter;Q339658;1.0
FormOf;petered;peter;1.0
FormOf;petering;peter;1.0
FormOf;peters;peter;1.0
FormOf;peters;peter;1.0
HasA;Peter;a toothache;1.0
HasContext;peter;biblical;1.0
RelatedTo;bed;place;8.361817984146748
IsA;A college;a place;8.246211251235321
RelatedTo;bar;place;8.210724693959724
RelatedTo;farm;place;7.356357794452361
RelatedTo;home;place;6.9033325285690825
IsA;A city;a place;6.6332495807108
RelatedTo;place;location;6.5473658825515475
RelatedTo;school;place;6.123724356957943
RelatedTo;put;place;5.57243214404626
RelatedTo;market;place;5.405552700695831
IsA;a bar;a place;5.291502622129181
RelatedTo;garden;place;5.065175219081764
RelatedTo;camp;place;4.983573015417754
RelatedTo;bank;place;4.75562824451197
RelatedTo;court;place;4.543126676640219
IsA;a bed;a place;4.47213595499958
RelatedTo;office;place;4.465870575822815
RelatedTo;room;place;3.9673668849754744
RelatedTo;stage;place;3.9115214431215897
RelatedTo;grave;place;3.839270764090493
IsA;Venus;a planet;9.38083151964686
RelatedTo;earth;planet;7.979724306014589
IsA;Mercury;the planet;6.0
IsA;saturn;a planet;6.0
AtLocation;a planet;outer space;5.656854249492381
IsA;Jupiter;a planet;5.656854249492381
IsA;Uranus;a planet;5.656854249492381
IsA;A planet;a large object;5.291502622129181
AtLocation;a planet;orbit;4.898979485566356
AtLocation;a planet;the universe;4.898979485566356
IsA;Mars;a planet;4.47213595499958
UsedFor;a planet;live on;4.47213595499958
RelatedTo;mercury;planet;4.125045454295019
IsA;Neptune;a planet;4.0
Synonym;Planeta;planet;3.4641016151377544
AtLocation;a sky;a planet;2.82842712474619
RelatedTo;moon;planet;2.551862065237853
AtLocation;a planet;a galaxy;2.0
AtLocation;a planet;outerspace;2.0
AtLocation;a planet;space;2.0
IsA;plenty;abundance;2.0
RelatedTo;plentiful;plenty;2.0
RelatedTo;dosta;plenty;2.0
Synonym;amplitud;plenty;2.0
Synonym;plenitud;plenty;2.0
Synonym;plenitude;plenty;2.0
Synonym;plenteousness;plenty;2.0
Synonym;plentifulness;plenty;2.0
Synonym;plentitude;plenty;2.0
Synonym;plenty;batch;2.0
Synonym;plenty;enough;2.0
Synonym;plenitud;plenty;2.0
Synonym;oparotasun;plenty;2.0
Synonym;ugaritasun;plenty;2.0
Synonym;فراوانی;plenty;2.0
Synonym;کمال;plenty;2.0
Synonym;paljous;plenty;2.0
Synonym;runsaus;plenty;2.0
Synonym;abondance;plenty;2.0
Synonym;multitude;plenty;2.0
RelatedTo;point;tip;6.383102693831582
RelatedTo;point;dot;5.75534534150645
RelatedTo;point;finger;5.532088213324153
RelatedTo;point;sharp;4.281588490268536
UsedFor;a finger;point;3.4641016151377544
RelatedTo;point;pencil;3.2649655434629015
RelatedTo;point;gesture;2.31862027939031
RelatedTo;point;pencil tip;2.314303350902816
RelatedTo;point;action;2.3047776465420693
RelatedTo;point;period;2.2036333633342906
RelatedTo;point;direction;2.127909772523262
CapableOf;A finger;point;2.0
HasContext;point;United Kingdom;2.0
IsA;abutment;point;2.0
IsA;advantage;point;2.0
IsA;antinode;point;2.0
IsA;arrival time;point;2.0
IsA;arrowhead;point;2.0
IsA;attractor;point;2.0
IsA;barb;point;2.0
CapableOf;the police;tail a suspect;3.4641016151377544
Synonym;Polícia;police;3.4641016151377544
RelatedTo;chief;police;3.3105890714493693
AtLocation;police;donut shop;2.82842712474619
CapableOf;Police;direct traffic;2.0
IsA;Europol;police;2.0
IsA;gendarmerie;police;2.0
IsA;Mutawa een;police;2.0
IsA;police;force;2.0
IsA;police;law enforcement agency;2.0
IsA;posse;police;2.0
IsA;Royal Canadian Mounted Police;police;2.0
IsA;Schutzstaffel;police;2.0
IsA;Scotland Yard;police;2.0
IsA;secret police;police;2.0
RelatedTo;garda síochána;police;2.0
RelatedTo;marica;police;2.0
RelatedTo;milicija;police;2.0
RelatedTo;policija;police;2.0
RelatedTo;policijski;police;2.0
AtLocation;a school;Prague;2.0
PartOf;Prague;Czech Republic;2.0
Synonym;برَاغ;Prague;2.0
Synonym;عَاصِمَة التشِيك;Prague;2.0
Synonym;capital de la República Txeca;Prague;2.0
Synonym;Praga;Prague;2.0
Synonym;Czech capital;Prague;2.0
Synonym;Prag;Prague;2.0
Synonym;prague;prag;2.0
Synonym;Praha;Prague;2.0
Synonym;Praha;Prague;2.0
Synonym;Tšekin pääkaupunki;Prague;2.0
Synonym;Prague;Prague;2.0
Synonym;Praga;Prague;2.0
Synonym;Praga;Prague;2.0
Synonym;プラハ;prague;2.0
Synonym;プラーグ;prague;2.0
Synonym;プラハ;Prague;2.0
Synonym;ibukota Czech;Prague;2.0
Synonym;Prag;Prague;2.0
RelatedTo;exactness;precision;2.0
RelatedTo;precision;precise;2.0
RelatedTo;precizno;precision;2.0
RelatedTo;švapski;precision;2.0
RelatedTo;tačnost;precision;2.0
Synonym;precision;preciseness;2.0
Synonym;精度;precision;2.0
Synonym;適合率;precision;2.0
Antonym;imprecision;precision;1.0
Antonym;precision;imprecision;1.0
DerivedFrom;arbitrary precision;precision;1.0
DerivedFrom;multiprecision;precision;1.0
ExternalURL;precision;Precision;1.0
FormOf;precisions;precision;1.0
HasContext;precision;mathematics;1.0
RelatedTo;precisió;precision;1.0
